"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"13691","Valeriy Pylypovych Borzov","M","22","183","80","Soviet Union","URS","1972 Summer","1972","Summer","Munich","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"21056","Choi Seok-Jae","M","22","183","87","South Korea","KOR","1988 Summer","1988","Summer","Seoul","Handball","Handball Men's Handball","Silver"
"25399","Roddy Darragon","M","22","183","79","France","FRA","2006 Winter","2006","Winter","Torino","Cross Country Skiing","Cross Country Skiing Men's Sprint","Silver"
"26783","Sander Sebastiaan de Wijn","M","22","183","78","Netherlands","NED","2012 Summer","2012","Summer","London","Hockey","Hockey Men's Hockey","Silver"
"33434","Clayton T. ""Clay"" Evans","M","22","183","71","Canada","CAN","1976 Summer","1976","Summer","Montreal","Swimming","Swimming Men's 4 x 100 metres Medley Relay","Silver"
"33489","Andr Henri Pierre Even","M","22","183","NA","France","FRA","1948 Summer","1948","Summer","London","Basketball","Basketball Men's Basketball","Silver"
"1481","Hannes Aigner","M","23","183","75","Germany","GER","2012 Summer","2012","Summer","London","Canoeing","Canoeing Men's Kayak Singles, Slalom","Bronze"
"2648","Zenny ""Algodo"" de Azevedo","M","23","183","77","Brazil","BRA","1948 Summer","1948","Summer","London","Basketball","Basketball Men's Basketball","Bronze"
"3585","An Jae-Hyeong","M","23","183","74","South Korea-2","KOR","1988 Summer","1988","Summer","Seoul","Table Tennis","Table Tennis Men's Doubles","Bronze"
"3691","Anne Dsane Andersen","F","23","183","86","Denmark","DEN","2016 Summer","2016","Summer","Rio de Janeiro","Rowing","Rowing Women's Coxless Pairs","Bronze"
"5993","Ove Robert Aunli","M","23","183","75","Norway","NOR","1980 Winter","1980","Winter","Lake Placid","Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","Bronze"
"8552","Alfred Hilborn ""Al"" Bates","M","23","183","70","United States","USA","1928 Summer","1928","Summer","Amsterdam","Athletics","Athletics Men's Long Jump","Bronze"
"10180","Michael John ""Mick"" Bennett","M","23","183","71","Great Britain","GBR","1972 Summer","1972","Summer","Munich","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Bronze"
"24124","Ferenc Csipes","M","23","183","90","Hungary","HUN","1988 Summer","1988","Summer","Seoul","Canoeing","Canoeing Men's Kayak Doubles, 500 metres","Bronze"
"24129","Istvn Csizmadia","M","23","183","81","Hungary","HUN","1968 Summer","1968","Summer","Mexico City","Canoeing","Canoeing Men's Kayak Fours, 1,000 metres","Bronze"
"25215","Charles Meldrum ""Charlie"" Daniels","M","23","183","70","United States","USA","1908 Summer","1908","Summer","London","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","Bronze"
"27128","Simone Del Nero","M","23","183","77","Italy","ITA","2004 Summer","2004","Summer","Athina","Football","Football Men's Football","Bronze"
"31473","Anthony John Edwards","M","23","183","72","Australia","AUS","1996 Summer","1996","Summer","Atlanta","Rowing","Rowing Men's Lightweight Double Sculls","Bronze"
"1498","Charles Benedict ""Ben"" Ainslie","M","23","183","90","Great Britain","GBR","2000 Summer","2000","Summer","Sydney","Sailing","Sailing Mixed One Person Dinghy","Gold"
"6617","Charles James Bacon, Jr.","M","23","183","77","United States","USA","1908 Summer","1908","Summer","London","Athletics","Athletics Men's 400 metres Hurdles","Gold"
"13687","Yury Mikhaylovich Borzakovsky","M","23","183","70","Russia","RUS","2004 Summer","2004","Summer","Athina","Athletics","Athletics Men's 800 metres","Gold"
"19476","Matthew J. ""Matt"" Cetlinski","M","23","183","73","United States","USA","1988 Summer","1988","Summer","Seoul","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","Gold"
"24124","Ferenc Csipes","M","23","183","90","Hungary","HUN","1988 Summer","1988","Summer","Seoul","Canoeing","Canoeing Men's Kayak Fours, 1,000 metres","Gold"
"25111","Maurizio Damilano","M","23","183","70","Italy","ITA","1980 Summer","1980","Summer","Moskva","Athletics","Athletics Men's 20 kilometres Walk","Gold"
"25215","Charles Meldrum ""Charlie"" Daniels","M","23","183","70","United States","USA","1908 Summer","1908","Summer","London","Swimming","Swimming Men's 100 metres Freestyle","Gold"
"28824","George Martin Dixon","M","23","183","NA","United States","USA","1924 Summer","1924","Summer","Paris","Rugby","Rugby Men's Rugby","Gold"
"28961","Gerlinde Doberschtz (Mey-)","F","23","183","76","East Germany","GDR","1988 Summer","1988","Summer","Seoul","Rowing","Rowing Women's Coxed Fours","Gold"
"32382","Taylor Ellis-Watson","F","23","183","65","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Athletics","Athletics Women's 4 x 400 metres Relay","Gold"
"5204","Tor Birger Arneberg","M","23","183","NA","Elisabeth X","NOR","1952 Summer","1952","Summer","Helsinki","Sailing","Sailing Mixed 6 metres","Silver"
"5993","Ove Robert Aunli","M","23","183","75","Norway","NOR","1980 Winter","1980","Winter","Lake Placid","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","Silver"
"9091","Jeanne Marie Beauprey (-Reeves)","F","23","183","70","United States","USA","1984 Summer","1984","Summer","Los Angeles","Volleyball","Volleyball Women's Volleyball","Silver"
"10177","Mark Stewart Bennett","M","23","183","89","Great Britain","GBR","2016 Summer","2016","Summer","Rio de Janeiro","Rugby Sevens","Rugby Sevens Men's Rugby Sevens","Silver"
"14496","James Edward ""Jim"" Bradford","M","23","183","116.5","United States","USA","1952 Summer","1952","Summer","Helsinki","Weightlifting","Weightlifting Men's Heavyweight","Silver"
"23963","William Frederick ""Bill"" Crothers","M","23","183","71","Canada","CAN","1964 Summer","1964","Summer","Tokyo","Athletics","Athletics Men's 800 metres","Silver"
"26751","Bob de Voogd","M","23","183","80","Netherlands","NED","2012 Summer","2012","Summer","London","Hockey","Hockey Men's Hockey","Silver"
"3615","Ana Paula Rodrigues Connelly (-Rodrigues Henkel)","F","24","183","68","Brazil","BRA","1996 Summer","1996","Summer","Atlanta","Volleyball","Volleyball Women's Volleyball","Bronze"
"4432","Harold Edward Annison","M","24","183","NA","Great Britain","GBR","1920 Summer","1920","Summer","Antwerpen","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","Bronze"
"25670","Calvin B. Davis","M","24","183","79","United States","USA","1996 Summer","1996","Summer","Atlanta","Athletics","Athletics Men's 400 metres Hurdles","Bronze"
"25919","Giovanni De Benedictis","M","24","183","63","Italy","ITA","1992 Summer","1992","Summer","Barcelona","Athletics","Athletics Men's 20 kilometres Walk","Bronze"
"30252","Joseph Douglas ""Joe"" Dube, Sr.","M","24","183","146","United States","USA","1968 Summer","1968","Summer","Mexico City","Weightlifting","Weightlifting Men's Heavyweight","Bronze"
"519","Harold Maurice Abrahams","M","24","183","75","Great Britain","GBR","1924 Summer","1924","Summer","Paris","Athletics","Athletics Men's 100 metres","Gold"
"2420","Andrs Aldama Cabrera","M","24","183","63","Cuba","CUB","1980 Summer","1980","Summer","Moskva","Boxing","Boxing Men's Welterweight","Gold"
"5971","Seimone Delicia Augustus","F","24","183","74","United States","USA","2008 Summer","2008","Summer","Beijing","Basketball","Basketball Women's Basketball","Gold"
"7447","Lou David Banach","M","24","183","95","United States","USA","1984 Summer","1984","Summer","Los Angeles","Wrestling","Wrestling Men's Heavyweight, Freestyle","Gold"
"15975","Serhiy Nazarovych ""Sergey"" Bubka","M","24","183","80","Soviet Union","URS","1988 Summer","1988","Summer","Seoul","Athletics","Athletics Men's Pole Vault","Gold"
"16614","Steven James Burke","M","24","183","78","Great Britain","GBR","2012 Summer","2012","Summer","London","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Gold"
"19169","Warren Jay ""Rex"" Cawley","M","24","183","75","United States","USA","1964 Summer","1964","Summer","Tokyo","Athletics","Athletics Men's 400 metres Hurdles","Gold"
"20144","Andrey Ivanovich Chemerkin","M","24","183","170","Russia","RUS","1996 Summer","1996","Summer","Atlanta","Weightlifting","Weightlifting Men's Super-Heavyweight","Gold"
"24967","Ji Daler","M","24","183","85","Czechoslovakia","TCH","1964 Summer","1964","Summer","Tokyo","Cycling","Cycling Men's Individual Pursuit, 4,000 metres","Gold"
"25760","Yevgeny Vitalyevich Davydov","M","24","183","83","Unified Team","EUN","1992 Winter","1992","Winter","Albertville","Ice Hockey","Ice Hockey Men's Ice Hockey","Gold"
"28781","Andreas Dittmer","M","24","183","83","Germany","GER","1996 Summer","1996","Summer","Atlanta","Canoeing","Canoeing Men's Canadian Doubles, 1,000 metres","Gold"
"28902","Artur Valeryevich Dmitriyev","M","24","183","82","Unified Team-1","EUN","1992 Winter","1992","Winter","Albertville","Figure Skating","Figure Skating Mixed Pairs","Gold"
"30944","Bernd Duvigneau","M","24","183","88","East Germany","GDR","1980 Summer","1980","Summer","Moskva","Canoeing","Canoeing Men's Kayak Fours, 1,000 metres","Gold"
"30954","Talant Mushanbetovich Duyshebayev","M","24","183","93","Unified Team","EUN","1992 Summer","1992","Summer","Barcelona","Handball","Handball Men's Handball","Gold"
"33537","Nelson vora","M","24","183","76","Portugal","POR","2008 Summer","2008","Summer","Beijing","Athletics","Athletics Men's Triple Jump","Gold"
"519","Harold Maurice Abrahams","M","24","183","75","Great Britain","GBR","1924 Summer","1924","Summer","Paris","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"13717","Edith Bosch","F","24","183","70","Netherlands","NED","2004 Summer","2004","Summer","Athina","Judo","Judo Women's Middleweight","Silver"
"5218","Clemens Arnold","M","25","183","87","Germany","GER","2004 Summer","2004","Summer","Athina","Hockey","Hockey Men's Hockey","Bronze"
"7038","Walter Thane Baker","M","25","183","72","United States","USA","1956 Summer","1956","Summer","Melbourne","Athletics","Athletics Men's 200 metres","Bronze"
"9111","Anna Rose Bebington-Watkins","F","25","183","78","Great Britain","GBR","2008 Summer","2008","Summer","Beijing","Rowing","Rowing Women's Double Sculls","Bronze"
"10156","Basil Robert Bennett","M","25","183","77","United States","USA","1920 Summer","1920","Summer","Antwerpen","Athletics","Athletics Men's Hammer Throw","Bronze"
"10543","Pr Jonas Bergqvist","M","25","183","83","Sweden","SWE","1988 Winter","1988","Winter","Calgary","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
"13600","Jean Laurent Robert Borotra","M","25","183","76","France-2","FRA","1924 Summer","1924","Summer","Paris","Tennis","Tennis Men's Doubles","Bronze"
"14863","George Thomas Breen","M","25","183","83","United States","USA","1960 Summer","1960","Summer","Roma","Swimming","Swimming Men's 1,500 metres Freestyle","Bronze"
"22136","Janet Marie Cobbs (-Mulholland)","F","25","183","70","United States","USA","1992 Summer","1992","Summer","Barcelona","Volleyball","Volleyball Women's Volleyball","Bronze"
"22821","Hollis Conway","M","25","183","68","United States","USA","1992 Summer","1992","Summer","Barcelona","Athletics","Athletics Men's High Jump","Bronze"
"30412","Brian Matthew Duensing","M","25","183","93","United States","USA","2008 Summer","2008","Summer","Beijing","Baseball","Baseball Men's Baseball","Bronze"
"31848","Thom Lennart Eklund","M","25","183","85","Sweden","SWE","1984 Winter","1984","Winter","Sarajevo","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
"3815","Gary Lee Anderson","M","25","183","77","United States","USA","1964 Summer","1964","Summer","Tokyo","Shooting","Shooting Men's Free Rifle, Three Positions, 300 metres","Gold"
"7038","Walter Thane Baker","M","25","183","72","United States","USA","1956 Summer","1956","Summer","Melbourne","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"12868","Philippe Alain Boisse","M","25","183","80","France","FRA","1980 Summer","1980","Summer","Moskva","Fencing","Fencing Men's epee, Team","Gold"
"16698","Marc Burns","M","25","183","91","Trinidad and Tobago","TTO","2008 Summer","2008","Summer","Beijing","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"16721","Leroy Russell Burrell","M","25","183","82","United States","USA","1992 Summer","1992","Summer","Barcelona","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"19580","Rakhim Ruslanovich Chakhkiyev","M","25","183","91","Russia","RUS","2008 Summer","2008","Summer","Beijing","Boxing","Boxing Men's Heavyweight","Gold"
"22698","Harold Vincent ""Hal"" Connolly","M","25","183","106","United States","USA","1956 Summer","1956","Summer","Melbourne","Athletics","Athletics Men's Hammer Throw","Gold"
"23820","Sebastian Eduardo Crismanich","M","25","183","79","Argentina","ARG","2012 Summer","2012","Summer","London","Taekwondo","Taekwondo Men's Welterweight","Gold"
"25686","Glenn Ashby Davis","M","25","183","73","United States","USA","1960 Summer","1960","Summer","Roma","Athletics","Athletics Men's 400 metres Hurdles","Gold"
"25686","Glenn Ashby Davis","M","25","183","73","United States","USA","1960 Summer","1960","Summer","Roma","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"29947","Otis Paul Drayton","M","25","183","73","United States","USA","1964 Summer","1964","Summer","Tokyo","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"30153","Matthew Alexander ""Matt"" Dryke","M","25","183","75","United States","USA","1984 Summer","1984","Summer","Los Angeles","Shooting","Shooting Mixed Skeet","Gold"
"30605","Antal Dunai (Dujmov)","M","25","183","78","Hungary","HUN","1968 Summer","1968","Summer","Mexico City","Football","Football Men's Football","Gold"
"7038","Walter Thane Baker","M","25","183","72","United States","USA","1956 Summer","1956","Summer","Melbourne","Athletics","Athletics Men's 100 metres","Silver"
"8148","Harold Earl ""Hal"" Barron","M","25","183","64","United States","USA","1920 Summer","1920","Summer","Antwerpen","Athletics","Athletics Men's 110 metres Hurdles","Silver"
"9197","Carolyn Marie Becker","F","25","183","79","United States","USA","1984 Summer","1984","Summer","Los Angeles","Volleyball","Volleyball Women's Volleyball","Silver"
"9432","Genevieve ""Gen"" Behrent","F","25","183","73","New Zealand","NZL","2016 Summer","2016","Summer","Rio de Janeiro","Rowing","Rowing Women's Coxless Pairs","Silver"
"9502","Fredrik Raaen Bekken","M","25","183","84","Norway","NOR","2000 Summer","2000","Summer","Sydney","Rowing","Rowing Men's Double Sculls","Silver"
"13989","Herbert Clifford ""Bert"" Bouffler","M","25","183","71","Great Britain","GBR","1906 Summer","1906","Summer","Athina","Cycling","Cycling Men's Sprint","Silver"
"15511","Dustin James Brown","M","25","183","94","United States","USA","2010 Winter","2010","Winter","Vancouver","Ice Hockey","Ice Hockey Men's Ice Hockey","Silver"
"17348","David Cal Figueroa","M","25","183","86","Spain","ESP","2008 Summer","2008","Summer","Beijing","Canoeing","Canoeing Men's Canadian Singles, 500 metres","Silver"
"17348","David Cal Figueroa","M","25","183","86","Spain","ESP","2008 Summer","2008","Summer","Beijing","Canoeing","Canoeing Men's Canadian Singles, 1,000 metres","Silver"
"23612","John K. Coyle","M","25","183","77","United States","USA","1994 Winter","1994","Winter","Lillehammer","Short Track Speed Skating","Short Track Speed Skating Men's 5,000 metres Relay","Silver"
"24079","Gza Csap","M","25","183","82","Hungary","HUN","1976 Summer","1976","Summer","Montreal","Canoeing","Canoeing Men's Kayak Singles, 1,000 metres","Silver"
"29947","Otis Paul Drayton","M","25","183","73","United States","USA","1964 Summer","1964","Summer","Tokyo","Athletics","Athletics Men's 200 metres","Silver"
"1730","Monica Aksamit","F","26","183","74","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Fencing","Fencing Women's Sabre, Team","Bronze"
"4021","Yuya Ando","M","26","183","89","Japan","JPN","2004 Summer","2004","Summer","Athina","Baseball","Baseball Men's Baseball","Bronze"
"4393","Herta Anita","F","26","183","82","Romania","ROU","1988 Summer","1988","Summer","Seoul","Rowing","Rowing Women's Coxed Fours","Bronze"
"13286","Klaus-Michael Bonsack","M","26","183","84","East Germany","GDR","1968 Winter","1968","Winter","Grenoble","Luge","Luge Men's Singles","Bronze"
"13691","Valeriy Pylypovych Borzov","M","26","183","80","Soviet Union","URS","1976 Summer","1976","Summer","Montreal","Athletics","Athletics Men's 100 metres","Bronze"
"13691","Valeriy Pylypovych Borzov","M","26","183","80","Soviet Union","URS","1976 Summer","1976","Summer","Montreal","Athletics","Athletics Men's 4 x 100 metres Relay","Bronze"
"15599","Victoria Brown","F","26","183","76","Australia","AUS","2012 Summer","2012","Summer","London","Water Polo","Water Polo Women's Water Polo","Bronze"
"16915","Everard Burnside Butler","M","26","183","72","Canada","CAN","1912 Summer","1912","Summer","Stockholm","Rowing","Rowing Men's Single Sculls","Bronze"
"22458","David Collins","M","26","183","70","United States","USA","1996 Summer","1996","Summer","Atlanta","Rowing","Rowing Men's Lightweight Coxless Fours","Bronze"
"24765","Ana Dabovi","F","26","183","70","Serbia","SRB","2016 Summer","2016","Summer","Rio de Janeiro","Basketball","Basketball Women's Basketball","Bronze"
"26829","Nathan Douglas Deakes","M","26","183","66","Australia","AUS","2004 Summer","2004","Summer","Athina","Athletics","Athletics Men's 20 kilometres Walk","Bronze"
"28379","Petre Dicu","M","26","183","92","Romania","ROU","1980 Summer","1980","Summer","Moskva","Wrestling","Wrestling Men's Light-Heavyweight, Greco-Roman","Bronze"
"30900","James Livingstone Duthie","M","26","183","72","Great Britain","GBR","1984 Summer","1984","Summer","Los Angeles","Hockey","Hockey Men's Hockey","Bronze"
"31325","Edith Eckbauer (Baumann-)","F","26","183","72","West Germany","FRG","1976 Summer","1976","Summer","Montreal","Rowing","Rowing Women's Coxless Pairs","Bronze"
"5561","Nickel Ashmeade","M","26","183","77","Jamaica","JAM","2016 Summer","2016","Summer","Rio de Janeiro","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"9178","Lewis William ""Lew"" Beck, Jr.","M","26","183","75","United States","USA","1948 Summer","1948","Summer","London","Basketball","Basketball Men's Basketball","Gold"
"13286","Klaus-Michael Bonsack","M","26","183","84","East Germany-1","GDR","1968 Winter","1968","Winter","Grenoble","Luge","Luge Mixed (Men)'s Doubles","Gold"
"26967","Oskar Deecke","M","26","183","78","Germany","GER","2012 Summer","2012","Summer","London","Hockey","Hockey Men's Hockey","Gold"
"29473","Giuseppe ""Pino"" Dordoni","M","26","183","74","Italy","ITA","1952 Summer","1952","Summer","Helsinki","Athletics","Athletics Men's 50 kilometres Walk","Gold"
"2553","Karl Theophil Christian Aletter","M","26","183","NA","Germany","GER","1932 Summer","1932","Summer","Los Angeles","Rowing","Rowing Men's Coxless Fours","Silver"
"4393","Herta Anita","F","26","183","82","Romania","ROU","1988 Summer","1988","Summer","Seoul","Rowing","Rowing Women's Coxed Eights","Silver"
"10724","Miosz Bernatajtys","M","26","183","72","Poland","POL","2008 Summer","2008","Summer","Beijing","Rowing","Rowing Men's Lightweight Coxless Fours","Silver"
"14651","Hans Brandner","M","26","183","86","West Germany-1","FRG","1976 Winter","1976","Winter","Innsbruck","Luge","Luge Mixed (Men)'s Doubles","Silver"
"26823","Adam Richard Deadmarsh","M","26","183","89","United States","USA","2002 Winter","2002","Winter","Salt Lake City","Ice Hockey","Ice Hockey Men's Ice Hockey","Silver"
"27081","Inge Dekker","F","26","183","67","Netherlands","NED","2012 Summer","2012","Summer","London","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Silver"
"28902","Artur Valeryevich Dmitriyev","M","26","183","82","Russia-2","RUS","1994 Winter","1994","Winter","Lillehammer","Figure Skating","Figure Skating Mixed Pairs","Silver"
"10180","Michael John ""Mick"" Bennett","M","27","183","71","Great Britain","GBR","1976 Summer","1976","Summer","Montreal","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Bronze"
"18385","Wlter Carmona","M","27","183","86","Brazil","BRA","1984 Summer","1984","Summer","Los Angeles","Judo","Judo Men's Middleweight","Bronze"
"21530","Antonio Ciciliano","M","27","183","76","Venilia","ITA","1960 Summer","1960","Summer","Roma","Sailing","Sailing Mixed Three Person Keelboat","Bronze"
"21881","Ronald William ""Ron"" Clarke","M","27","183","72","Australia","AUS","1964 Summer","1964","Summer","Tokyo","Athletics","Athletics Men's 10,000 metres","Bronze"
"24202","Edgar Henri Cuepper","M","27","183","72","Belgium","BEL","1976 Summer","1976","Summer","Montreal","Equestrianism","Equestrianism Mixed Jumping, Team","Bronze"
"25111","Maurizio Damilano","M","27","183","70","Italy","ITA","1984 Summer","1984","Summer","Los Angeles","Athletics","Athletics Men's 20 kilometres Walk","Bronze"
"31733","Christoph Eimer","M","27","183","80","Germany","GER","2004 Summer","2004","Summer","Athina","Hockey","Hockey Men's Hockey","Bronze"
"32216","Karl Anders Daniel Eldebrink","M","27","183","83","Sweden","SWE","1988 Winter","1988","Winter","Calgary","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
"32482","Uchenna Emedolu","M","27","183","87","Nigeria","NGR","2004 Summer","2004","Summer","Athina","Athletics","Athletics Men's 4 x 100 metres Relay","Bronze"
"1498","Charles Benedict ""Ben"" Ainslie","M","27","183","90","Great Britain","GBR","2004 Summer","2004","Summer","Athina","Sailing","Sailing Men's One Person Dinghy","Gold"
"14128","Clifford Frederick ""Cliff"" Bourland","M","27","183","75","United States","USA","1948 Summer","1948","Summer","London","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"8900","Filbert Bayi Sanka","M","27","183","59","Tanzania","TAN","1980 Summer","1980","Summer","Moskva","Athletics","Athletics Men's 3,000 metres Steeplechase","Silver"
"10480","James Hunter Bergeson","M","27","183","86","United States","USA","1988 Summer","1988","Summer","Seoul","Water Polo","Water Polo Men's Water Polo","Silver"
"10612","Lobke Berkhout","F","27","183","70","Netherlands","NED","2008 Summer","2008","Summer","Beijing","Sailing","Sailing Women's Two Person Dinghy","Silver"
"12343","Timo Pauli Blomqvist","M","27","183","89","Finland","FIN","1988 Winter","1988","Winter","Calgary","Ice Hockey","Ice Hockey Men's Ice Hockey","Silver"
"16606","Douglas Lambert ""Doug"" Burke","M","27","183","82","United States","USA","1984 Summer","1984","Summer","Los Angeles","Water Polo","Water Polo Men's Water Polo","Silver"
"17697","Darren Andrew Campbell","M","27","183","83","Great Britain","GBR","2000 Summer","2000","Summer","Sydney","Athletics","Athletics Men's 200 metres","Silver"
"19636","Richard Scott Chambers","M","27","183","74","Great Britain","GBR","2012 Summer","2012","Summer","London","Rowing","Rowing Men's Lightweight Coxless Fours","Silver"
"24124","Ferenc Csipes","M","27","183","90","Hungary","HUN","1992 Summer","1992","Summer","Barcelona","Canoeing","Canoeing Men's Kayak Fours, 1,000 metres","Silver"
"27183","Francis James ""Jim"" Delaney","M","27","183","93","United States","USA","1948 Summer","1948","Summer","London","Athletics","Athletics Men's Shot Put","Silver"
"27772","Maurice Jean Desaymonet","M","27","183","NA","France","FRA","1948 Summer","1948","Summer","London","Basketball","Basketball Men's Basketball","Silver"
"31253","Bohuslav Ebermann","M","27","183","82","Czechoslovakia","TCH","1976 Winter","1976","Winter","Innsbruck","Ice Hockey","Ice Hockey Men's Ice Hockey","Silver"
"31473","Anthony John Edwards","M","27","183","72","Australia","AUS","2000 Summer","2000","Summer","Sydney","Rowing","Rowing Men's Lightweight Coxless Fours","Silver"
"1487","Ryoji Aikawa","M","28","183","85","Japan","JPN","2004 Summer","2004","Summer","Athina","Baseball","Baseball Men's Baseball","Bronze"
"8025","Thomas Gabriel Jrmie Baroukh","M","28","183","70","France","FRA","2016 Summer","2016","Summer","Rio de Janeiro","Rowing","Rowing Men's Lightweight Coxless Fours","Bronze"
"13717","Edith Bosch","F","28","183","70","Netherlands","NED","2008 Summer","2008","Summer","Beijing","Judo","Judo Women's Middleweight","Bronze"
"17499","George Charles Calnan","M","28","183","NA","United States","USA","1928 Summer","1928","Summer","Amsterdam","Fencing","Fencing Men's epee, Individual","Bronze"
"18282","Daniel Thomas ""Dan"" Carlisle","M","28","183","79","United States","USA","1984 Summer","1984","Summer","Los Angeles","Shooting","Shooting Mixed Trap","Bronze"
"20144","Andrey Ivanovich Chemerkin","M","28","183","170","Russia","RUS","2000 Summer","2000","Summer","Sydney","Weightlifting","Weightlifting Men's Super-Heavyweight","Bronze"
"20746","Clarence Chester Childs","M","28","183","102","United States","USA","1912 Summer","1912","Summer","Stockholm","Athletics","Athletics Men's Hammer Throw","Bronze"
"28781","Andreas Dittmer","M","28","183","83","Germany","GER","2000 Summer","2000","Summer","Sydney","Canoeing","Canoeing Men's Canadian Singles, 500 metres","Bronze"
"29198","Rudolf Dollinger","M","28","183","74","Austria","AUT","1972 Summer","1972","Summer","Munich","Shooting","Shooting Mixed Free Pistol, 50 metres","Bronze"
"30954","Talant Mushanbetovich Duyshebayev","M","28","183","93","Spain","ESP","1996 Summer","1996","Summer","Atlanta","Handball","Handball Men's Handball","Bronze"
"5971","Seimone Delicia Augustus","F","28","183","74","United States","USA","2012 Summer","2012","Summer","London","Basketball","Basketball Women's Basketball","Gold"
"6025","Charles Allen Austin","M","28","183","77","United States","USA","1996 Summer","1996","Summer","Atlanta","Athletics","Athletics Men's High Jump","Gold"
"6890","Donovan Bailey","M","28","183","82","Canada","CAN","1996 Summer","1996","Summer","Atlanta","Athletics","Athletics Men's 100 metres","Gold"
"6890","Donovan Bailey","M","28","183","82","Canada","CAN","1996 Summer","1996","Summer","Atlanta","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"10539","Eric Bergoust","M","28","183","77","United States","USA","1998 Winter","1998","Winter","Nagano","Freestyle Skiing","Freestyle Skiing Men's Aerials","Gold"
"16614","Steven James Burke","M","28","183","78","Great Britain","GBR","2016 Summer","2016","Summer","Rio de Janeiro","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Gold"
"27377","Gbor Lzsl Delneky","M","28","183","80","Hungary","HUN","1960 Summer","1960","Summer","Roma","Fencing","Fencing Men's Sabre, Team","Gold"
"27966","Marlon Ronald Devonish","M","28","183","76","Great Britain","GBR","2004 Summer","2004","Summer","Athina","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"28781","Andreas Dittmer","M","28","183","83","Germany","GER","2000 Summer","2000","Summer","Sydney","Canoeing","Canoeing Men's Canadian Singles, 1,000 metres","Gold"
"32310","Ole Martin Ellefster","M","28","183","79","Norway","NOR","1968 Winter","1968","Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","Gold"
"32310","Ole Martin Ellefster","M","28","183","79","Norway","NOR","1968 Winter","1968","Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","Gold"
"8043","Andr Barrais","M","28","183","78","France","FRA","1948 Summer","1948","Summer","London","Basketball","Basketball Men's Basketball","Silver"
"14453","Oddvar Br","M","28","183","73","Norway","NOR","1980 Winter","1980","Winter","Lake Placid","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","Silver"
"32994","Sven Ivan Eriksson (-Selnger)","M","28","183","NA","Sweden","SWE","1936 Winter","1936","Winter","Garmisch-Partenkirchen","Ski Jumping","Ski Jumping Men's Normal Hill, Individual","Silver"
"6389","Mehdi Abdelhafid Baala","M","29","183","65","France","FRA","2008 Summer","2008","Summer","Beijing","Athletics","Athletics Men's 1,500 metres","Bronze"
"15275","Zbigniew Marcin Brdka","M","29","183","85","Poland","POL","2014 Winter","2014","Winter","Sochi","Speed Skating","Speed Skating Men's Team Pursuit (8 laps)","Bronze"
"31848","Thom Lennart Eklund","M","29","183","85","Sweden","SWE","1988 Winter","1988","Winter","Calgary","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
"3815","Gary Lee Anderson","M","29","183","77","United States","USA","1968 Summer","1968","Summer","Mexico City","Shooting","Shooting Mixed Free Rifle, Three Positions, 300 metres","Gold"
"9111","Anna Rose Bebington-Watkins","F","29","183","78","Great Britain","GBR","2012 Summer","2012","Summer","London","Rowing","Rowing Women's Double Sculls","Gold"
"12868","Philippe Alain Boisse","M","29","183","80","France","FRA","1984 Summer","1984","Summer","Los Angeles","Fencing","Fencing Men's epee, Individual","Gold"
"15275","Zbigniew Marcin Brdka","M","29","183","85","Poland","POL","2014 Winter","2014","Winter","Sochi","Speed Skating","Speed Skating Men's 1,500 metres","Gold"
